customerID,AvgDataUsage_GB,NumCalls,TVPackage,TechSupport
C5221,93.9,33,No,No
C3550,98.5,42,Yes,No
C2128,51.0,42,No,No
C4804,50.9,44,No,Yes
C2349,23.9,44,No,Yes
C3842,5.2,35,No,Yes
C3949,26.8,41,No,Yes
C4398,123.4,35,No,Yes
C1494,9.9,52,No,Yes
C2401,19.2,34,No,Yes
C1784,43.2,45,No,
C3928,,36,No,Yes
C5438,26.0,37,No,No
C3118,21.5,43,Yes,No
C2161,65.2,40,No,No
C1596,28.3,36,Yes,No
C5053,,43,No,Yes
C4486,,40,Yes,No
C0235,7.5,45,Yes,Yes
C1138,25.7,42,Yes,No
C2285,10.9,43,No,Yes
C4510,40.9,44,No,
C3824,32.4,33,No,No
C0306,24.3,40,Yes,No
C1483,12.2,44,Yes,No
C1181,,32,No,No
C0586,70.6,40,Yes,
C3467,636.3,42,No,Yes
C3053,27.4,41,No,No
C1396,105.6,49,Yes,No
C3278,7.3,47,Yes,Yes
C0202,21.6,32,No,No
C0190,737.4,36,Yes,No
C1309,21.6,45,Yes,No
C4197,43.1,50,No,No
C4118,63.9,36,Yes,No
C4798,,27,No,Yes
C3678,,40,Yes,No
C3759,62.7,31,No,No
C0896,50.5,37,Yes,
C1262,43.2,36,Yes,No
C2459,17.9,34,No,No
C2975,34.5,50,Yes,Yes
C0201,40.4,31,No,No
C5392,27.3,40,No,No
C3428,40.5,34,No,No
C3612,39.1,39,No,No
C2346,22.3,43,No,Yes
C0718,33.2,45,No,No
C5403,58.0,42,Yes,Yes
C0664,32.8,37,No,
C4903,50.8,37,No,Yes
C1110,68.2,42,Yes,No
C3393,87.7,34,Yes,No
C0846,40.6,41,No,Yes
C1515,15.7,31,No,Yes
C3970,10.4,37,Yes,No
C0548,47.5,33,No,No
C0506,52.7,41,Yes,No
C2152,35.8,43,Yes,Yes
C1145,,34,Yes,
C3418,33.7,41,Yes,Yes
C1362,25.8,38,Yes,No
C4328,27.4,43,No,Yes
C0127,52.1,44,Yes,Yes
C3641,35.2,39,No,No
C2507,444.2,47,No,No
C0171,29.6,34,No,No
C2188,21.0,45,Yes,Yes
C3114,69.7,34,Yes,No
C2045,62.2,54,Yes,No
C4365,50.3,39,Yes,
C3901,45.9,46,No,No
C3219,4.7,49,Yes,Yes
C4352,17.9,38,No,Yes
C0597,44.7,38,No,No
C2274,54.7,39,Yes,Yes
C1267,53.8,29,No,No
C2940,19.0,36,No,No
C5327,21.5,45,Yes,No
C4241,,42,Yes,No
C1214,38.3,43,No,No
C3241,34.8,46,No,
C1777,29.0,42,No,No
C1705,64.8,51,No,No
C0332,8.2,47,No,Yes
C5146,25.3,36,No,No
C0116,79.4,48,Yes,No
C0677,72.8,34,Yes,No
C4773,52.7,38,Yes,Yes
C2703,53.6,46,No,No
C2567,54.6,32,No,No
C1991,7.8,44,Yes,No
C2512,7.5,40,Yes,No
C3995,53.6,44,No,
C0544,,38,No,No
C1430,96.4,39,No,Yes
C4961,26.2,52,No,No
C4335,83.0,46,Yes,No
C0102,27.7,46,Yes,Yes
C3942,,40,Yes,No
C4795,26.3,35,No,No
C3856,5.8,36,Yes,Yes
C2618,16.6,40,Yes,Yes
C4892,22.3,43,Yes,Yes
C0541,35.9,47,Yes,Yes
C4818,10.8,38,Yes,Yes
C1353,8.7,37,Yes,No
C1857,74.2,40,No,No
C5199,65.2,34,Yes,Yes
C3051,54.4,36,No,Yes
C2200,21.8,40,Yes,Yes
C2978,44.3,39,Yes,No
C2535,15.9,36,No,No
C0810,103.9,43,Yes,No
C4949,23.6,36,No,No
C4237,,43,Yes,Yes
C2582,36.6,37,Yes,No
C0940,6.7,41,No,Yes
C4580,20.3,33,Yes,Yes
C3099,24.8,43,Yes,Yes
C2135,40.1,42,No,Yes
C0977,25.1,38,Yes,Yes
C2900,13.1,42,Yes,Yes
C4709,,45,No,No
C3835,28.2,47,No,Yes
C3422,55.0,41,Yes,No
C0972,17.4,43,Yes,No
C1937,72.5,49,Yes,Yes
C1253,,42,No,No
C2748,49.1,44,No,No
C1205,,33,Yes,No
C3189,7.8,35,No,No
C1736,55.8,57,Yes,Yes
C0746,30.7,40,Yes,Yes
C0847,347.5,34,No,Yes
C4040,73.4,40,Yes,Yes
C0778,19.0,35,Yes,No
C4956,35.8,40,Yes,No
C0327,31.9,34,No,No
C2561,68.0,40,No,No
C4781,53.1,39,No,No
C1408,36.4,36,Yes,Yes
C0535,40.7,31,Yes,No
C2288,10.8,34,No,No
C3509,43.0,53,Yes,No
C2100,20.8,31,No,Yes
C2712,75.4,48,Yes,No
C4965,53.7,48,No,No
C1911,50.3,36,Yes,Yes
C0449,,35,Yes,No
C0657,45.0,44,No,No
C0230,40.3,42,No,Yes
C4191,,36,Yes,Yes
C2709,10.8,41,No,No
C4506,90.3,29,No,
C0409,63.9,40,Yes,No
C5014,,36,Yes,Yes
C3048,,27,No,Yes
C3330,32.4,53,No,No
C2921,28.3,48,No,No
C1581,10.1,45,No,No
C1569,9.8,48,No,Yes
C4609,3.0,25,Yes,No
C1888,37.3,34,No,No
C4785,55.3,43,No,
C2238,24.3,46,No,No
C4337,15.5,31,Yes,No
C1830,11.2,42,No,No
C0510,42.3,46,No,Yes
C5222,25.5,31,No,No
C4127,18.4,34,Yes,Yes
C5347,5.7,36,No,No
C1520,14.8,49,Yes,Yes
C4926,10.2,40,No,No
C1990,47.9,45,No,No
C2006,102.3,35,No,Yes
C2901,77.5,53,No,Yes
C2732,22.4,53,Yes,Yes
C5360,27.1,38,Yes,Yes
C3849,19.9,35,No,Yes
C1015,65.2,36,Yes,No
C0338,40.7,44,Yes,No
C4475,15.6,40,Yes,Yes
C0125,,30,Yes,Yes
C5068,14.7,48,Yes,Yes
C4858,2.9,45,No,No
C1881,18.2,37,No,Yes
C4884,68.2,36,Yes,No
C3852,103.4,39,No,No
C3226,936.2,37,No,Yes
C0598,25.7,28,Yes,No
C4245,24.6,27,No,Yes
C4806,43.6,41,Yes,No
C4923,38.2,32,No,No
C1531,25.4,40,Yes,No
C3478,67.5,26,No,No
C5065,12.5,32,Yes,No
C1988,21.6,51,No,No
C3882,725.2,43,No,Yes
C3163,29.3,36,Yes,Yes
C3675,75.6,47,No,No
C2894,22.7,41,Yes,Yes
C0567,60.6,34,Yes,Yes
C2344,28.9,41,No,Yes
C0593,48.7,49,Yes,Yes
C3786,23.7,34,No,No
C0352,59.7,43,Yes,No
C5213,,29,Yes,No
C3188,45.8,47,No,Yes
C3436,,45,Yes,No
C0964,83.6,39,Yes,Yes
C2091,44.3,39,No,No
C2372,17.3,34,No,No
C3567,68.8,43,No,No
C5365,,41,No,Yes
C0074,27.6,38,Yes,Yes
C4546,11.8,38,Yes,Yes
C0563,15.9,44,No,No
C3121,10.0,45,No,No
C4882,24.1,51,Yes,Yes
C1858,829.9,37,No,No
C3804,5.1,41,Yes,Yes
C3175,120.5,40,Yes,No
C3071,13.4,42,Yes,Yes
C5256,15.1,29,No,No
C0795,5.6,37,Yes,No
C1448,42.9,29,No,Yes
C4870,47.0,41,No,Yes
C3416,53.5,40,No,
C0708,47.6,39,No,No
C0866,31.9,42,Yes,No
C5328,4.6,38,No,No
C3262,18.8,36,No,No
C0943,37.4,48,No,No
C2192,9.9,49,Yes,No
C2035,32.8,47,No,Yes
C1934,17.6,34,No,No
C2893,59.0,28,No,
C1040,46.2,50,Yes,No
C1441,57.5,36,No,Yes
C2601,,54,No,No
C4480,16.6,32,Yes,No
C4458,971.9,45,Yes,No
C4106,25.1,41,No,No
C2729,20.5,33,Yes,Yes
C4678,17.0,48,No,No
C3793,15.9,35,Yes,
C2580,12.1,46,No,
C4002,,33,Yes,No
C4160,52.0,29,No,Yes
C2355,21.6,47,No,No
C2176,80.9,43,No,No
C4501,14.0,38,No,No
C1793,27.2,39,No,No
C3135,592.0,37,Yes,No
C4006,26.4,33,Yes,No
C4944,33.0,39,No,Yes
C0058,40.2,36,No,No
C0528,908.2,41,Yes,No
C3700,54.6,49,No,No
C3964,148.5,33,No,Yes
C2147,27.0,37,No,No
C5073,35.9,41,Yes,No
C1816,24.8,30,Yes,No
C1188,35.7,47,No,No
C4276,48.9,30,Yes,Yes
C1426,20.8,33,Yes,No
C4012,53.3,26,Yes,No
C2662,31.5,40,Yes,No
C2693,21.4,33,No,No
C0236,94.1,52,No,No
C2523,77.6,45,Yes,No
C2090,34.0,47,Yes,Yes
C4814,25.8,47,Yes,No
C5244,,39,Yes,No
C4635,,51,No,No
C2047,,40,No,No
C5167,6.6,29,Yes,No
C2511,69.5,45,No,Yes
C0710,6.7,49,No,Yes
C0224,2.8,49,No,No
C2680,61.6,35,No,No
C0346,35.0,39,Yes,No
C0547,91.3,43,Yes,No
C0860,11.6,39,Yes,No
C1095,66.8,52,No,No
C2762,58.2,57,Yes,No
C2453,13.1,41,Yes,Yes
C0703,32.2,35,No,
C4963,30.2,51,Yes,Yes
C5062,34.1,40,Yes,
C1434,24.3,32,Yes,Yes
C2692,21.1,30,Yes,No
C1636,15.3,47,No,Yes
C5050,47.6,40,Yes,Yes
C4386,8.6,28,No,No
C3505,63.9,34,Yes,No
C1182,25.6,42,No,
C1278,13.4,39,No,
C1000,38.4,43,Yes,Yes
C0187,13.3,33,Yes,No
C0324,73.9,45,No,No
C0591,,36,No,No
C1694,9.3,45,No,No
C3947,,34,No,No
C0429,40.0,39,No,No
C0935,101.7,47,Yes,Yes
C4234,31.8,40,Yes,Yes
C2517,19.0,44,No,No
C0888,45.1,34,No,Yes
C1864,13.0,42,Yes,Yes
C3608,26.9,49,Yes,No
C3495,33.1,39,Yes,Yes
C1109,54.5,41,Yes,Yes
C3329,40.2,42,No,No
C3067,3.9,36,No,Yes
C0462,39.9,46,No,No
C0189,45.9,40,No,No
C1598,14.6,36,No,Yes
C4038,,42,Yes,No
C1682,11.6,35,No,No
C1568,22.0,40,Yes,No
C4577,450.5,36,Yes,No
C0966,90.2,30,Yes,No
C5010,82.0,32,No,No
C0197,34.3,42,Yes,No
C4831,32.8,49,Yes,Yes
C4469,32.7,50,Yes,No
C3655,59.9,36,Yes,No
C0932,37.7,35,No,No
C2124,22.8,31,Yes,
C3726,23.7,34,Yes,Yes
C3621,,45,No,No
C3549,71.7,34,Yes,Yes
C1564,30.2,32,Yes,No
C2547,11.6,44,Yes,No
C3448,14.4,43,Yes,
C3716,31.2,40,No,
C2337,22.5,48,No,Yes
C4157,,39,No,
C3397,3.6,39,No,Yes
C3754,35.6,35,Yes,
C3742,85.1,32,Yes,No
C1454,59.0,37,No,No
C1727,28.2,39,No,Yes
C0251,20.7,41,No,Yes
C0022,58.4,40,Yes,No
C2543,7.9,48,No,No
C4548,45.0,60,Yes,No
C4545,64.2,47,No,Yes
C5031,52.2,37,Yes,No
C1251,44.5,42,Yes,No
C2699,34.7,35,No,No
C0753,66.2,27,Yes,Yes
C2158,,39,Yes,Yes
C4670,36.3,32,No,No
C1522,38.1,43,Yes,No
C2719,68.1,46,Yes,Yes
C0293,9.1,47,No,No
C5070,61.3,43,Yes,No
C0455,13.9,40,Yes,Yes
C4682,28.8,35,Yes,No
C2149,43.4,29,Yes,No
C2808,4.7,40,Yes,Yes
C3569,,35,No,Yes
C5096,54.7,44,Yes,No
C2103,92.0,38,Yes,
C3344,35.9,39,No,Yes
C4169,,39,No,No
C4331,786.6,42,Yes,No
C1730,10.4,43,Yes,Yes
C4393,34.5,42,Yes,No
C0114,18.7,45,Yes,No
C2784,39.6,56,Yes,No
C3224,6.8,57,No,Yes
C4326,8.3,44,No,No
C1270,62.1,35,No,Yes
C2253,42.1,44,No,Yes
C1472,27.2,44,Yes,No
C3634,21.2,41,No,No
C2826,124.8,41,No,Yes
C0008,38.6,45,Yes,Yes
C5029,71.3,40,No,Yes
C5207,18.4,39,Yes,No
C3250,56.1,42,Yes,No
C1131,40.2,42,Yes,No
C1557,22.2,48,No,No
C2968,20.7,34,No,Yes
C4078,30.8,39,Yes,No
C3679,37.6,36,Yes,Yes
C0379,13.4,50,Yes,No
C1678,23.6,49,No,Yes
C4277,,51,No,No
C1193,39.4,46,No,Yes
C1165,78.0,34,No,No
C1224,26.6,37,No,No
C3986,18.4,36,Yes,Yes
C3390,26.3,37,Yes,No
C0869,14.4,37,Yes,No
C1490,63.9,35,Yes,No
C3656,82.1,29,Yes,No
C2254,57.4,42,Yes,No
C2970,31.1,37,Yes,No
C4359,37.5,28,Yes,
C4083,12.4,45,Yes,No
C2269,12.5,39,Yes,No
C4646,,42,Yes,No
C1696,12.1,33,No,No
C0737,32.9,40,Yes,No
C0776,,30,No,
C5395,32.3,41,No,Yes
C4267,129.1,31,No,No
C3258,81.7,46,No,No
C2362,7.4,44,No,Yes
C3215,,41,Yes,Yes
C2127,95.7,45,Yes,Yes
C2069,82.4,50,Yes,No
C1965,34.8,37,Yes,No
C5015,9.0,44,No,No
C3887,27.5,42,No,Yes
C3850,91.9,38,Yes,No
C2811,16.6,33,No,Yes
C0173,36.8,37,Yes,No
C1565,61.0,42,Yes,Yes
C5435,69.5,43,No,Yes
C3817,10.9,38,Yes,No
C5326,51.2,45,Yes,
C4696,48.8,38,Yes,
C1383,6.4,43,Yes,No
C2098,38.3,46,Yes,No
C4061,17.9,34,Yes,No
C0917,17.4,40,No,No
C2299,104.3,40,No,Yes
C1899,,38,No,No
C5034,66.7,35,Yes,No
C1525,69.8,36,Yes,Yes
C0299,53.1,36,No,Yes
C3083,28.4,40,No,Yes
C2012,19.1,29,Yes,No
C0745,,37,Yes,No
C4305,29.3,48,Yes,No
C3699,38.1,40,No,No
C2828,98.7,47,No,No
C3109,6.0,42,Yes,No
C2501,89.3,46,Yes,No
C2066,4.3,41,Yes,
C5296,54.5,43,No,No
C1621,33.9,40,No,No
C0294,89.0,34,No,Yes
C1669,29.8,42,No,No
C2102,18.5,36,No,No
C4435,37.3,33,Yes,Yes
C0100,140.9,38,No,No
C3028,40.1,38,Yes,Yes
C0229,54.3,56,Yes,Yes
C0496,33.8,45,No,
C5380,63.9,46,Yes,No
C2614,34.0,36,No,No
C1201,21.7,36,No,No
C0596,41.0,46,No,No
C3801,11.5,48,No,Yes
C4324,150.7,35,Yes,Yes
C2964,25.6,47,Yes,No
C0651,44.9,38,Yes,No
C5152,14.0,42,No,No
C2352,45.0,47,Yes,No
C1548,7.1,50,No,Yes
C0071,29.5,34,Yes,No
C0726,68.3,40,No,Yes
C3006,66.3,40,Yes,Yes
C3374,14.3,49,Yes,Yes
C3020,109.1,51,No,No
C4869,15.3,35,Yes,Yes
C1735,24.3,42,Yes,No
C0192,34.4,50,No,
C0073,53.3,44,No,No
C4957,41.4,47,No,No
C2935,45.9,38,No,Yes
C5227,25.5,42,No,No
C2639,50.8,34,No,No
C1658,56.7,38,Yes,
C0211,10.5,32,Yes,No
C4792,36.6,22,Yes,No
C3937,45.4,40,Yes,No
C3501,21.7,47,No,Yes
C4443,,38,No,Yes
C3489,5.4,49,Yes,No
C4217,63.0,47,No,Yes
C1681,28.5,36,No,Yes
C3750,77.3,38,No,No
C4968,101.3,33,No,Yes
C4474,,40,Yes,Yes
C3297,49.2,30,Yes,Yes
C0877,91.6,46,No,Yes
C3257,50.4,45,No,Yes
C4130,5.6,29,No,Yes
C3590,61.1,36,No,Yes
C5313,67.8,50,Yes,No
C1012,116.1,47,No,Yes
C5039,37.5,38,No,No
C4515,,37,Yes,No
C5236,13.1,50,Yes,No
C2688,56.1,38,No,No
C0344,,48,Yes,Yes
C0782,29.4,39,No,Yes
C1493,51.0,22,No,No
C0445,69.2,42,Yes,Yes
C4423,41.0,34,No,No
C4575,102.5,34,Yes,No
C2055,19.7,37,Yes,Yes
C0183,31.1,40,No,Yes
C4895,40.8,40,No,Yes
C2399,57.1,42,Yes,No
C3954,95.8,28,No,No
C0495,18.0,43,No,No
C1984,,35,Yes,No
C2244,12.9,38,No,Yes
C0500,,44,Yes,No
C5202,59.5,35,Yes,Yes
C5342,17.6,38,Yes,No
C3573,,44,Yes,Yes
C2429,12.0,45,No,Yes
C3265,44.1,43,Yes,No
C0962,734.4,36,No,Yes
C1228,46.4,33,Yes,Yes
C3197,45.3,41,Yes,Yes
C3160,18.0,43,No,No
C2411,,45,No,Yes
C1536,105.8,44,Yes,Yes
C1780,55.4,57,No,Yes
C5182,,46,Yes,No
C4988,31.7,37,No,No
C4848,30.6,41,No,No
C1787,44.7,46,No,No
C1256,43.0,42,No,Yes
C5283,4.6,43,No,Yes
C4731,7.2,49,No,No
C2440,2.0,46,Yes,Yes
C2726,61.6,47,Yes,No
C3323,39.9,38,No,Yes
C4211,,44,Yes,Yes
C4286,,40,No,No
C1815,11.8,38,Yes,No
C2095,32.3,40,No,
C5125,25.0,36,Yes,Yes
C4700,74.5,42,No,No
C1773,5.1,45,Yes,No
C1853,55.7,44,No,Yes
C3316,58.5,47,No,No
C0870,,41,Yes,No
C0698,24.1,36,Yes,No
C3355,2.7,43,Yes,No
C2086,22.9,43,Yes,
C4067,8.4,40,No,No
C2682,41.7,45,Yes,Yes
C4062,41.2,38,Yes,
C0919,13.2,37,Yes,No
C0925,11.1,34,Yes,Yes
C1816,24.8,30,Yes,No
C2024,19.5,46,No,No
C0280,20.4,42,Yes,No
C2386,30.3,49,No,Yes
C0463,38.6,36,No,No
C1442,,44,No,No
C4120,21.8,32,No,
C4807,53.8,45,Yes,No
C4605,5.7,31,No,No
C1652,42.2,37,No,No
C2318,,31,No,Yes
C4349,22.4,47,No,
C1602,33.1,33,Yes,Yes
C1674,99.8,48,No,
C1330,73.0,34,No,Yes
C4621,31.9,41,Yes,No
C3003,78.7,39,Yes,
C3291,106.9,31,No,No
C1363,25.5,37,Yes,No
C3255,38.3,50,Yes,No
C3068,31.6,45,No,
C3779,35.9,46,No,No
C5200,72.8,42,No,No
C0359,,47,No,Yes
C1331,,36,No,Yes
C5295,19.7,43,No,No
C0740,63.8,39,No,Yes
C4253,22.2,49,Yes,No
C0155,86.6,42,No,No
C3116,67.6,36,Yes,No
C2202,22.0,42,Yes,No
C0554,87.4,37,No,No
C0689,15.4,30,Yes,
C5258,105.8,30,No,No
C1556,35.6,42,No,No
C3458,26.3,36,No,
C1470,10.6,35,No,Yes
C1496,,40,Yes,No
C1118,92.3,35,Yes,No
C0209,,47,No,No
C4109,42.8,41,No,No
C5150,30.4,47,No,Yes
C1314,42.9,38,No,No
C5108,23.3,31,Yes,No
C0617,17.5,47,No,Yes
C1231,23.1,42,No,Yes
C5288,,47,No,
C1633,26.7,46,Yes,No
C2020,131.5,36,No,Yes
C2895,40.1,41,Yes,Yes
C3185,64.7,43,No,
C0362,74.6,39,No,No
C1093,29.1,41,No,No
C0028,0.7,47,Yes,No
C3404,27.6,40,No,No
C4976,50.0,42,No,No
C4372,60.8,39,No,Yes
C2918,26.1,33,No,No
C5261,80.9,35,Yes,Yes
C3633,21.3,44,Yes,Yes
C4940,25.4,39,Yes,Yes
C2283,25.2,42,Yes,No
C1080,14.7,37,No,No
C4662,4.5,48,Yes,Yes
C4252,35.1,38,No,
C3260,32.5,36,No,Yes
C5159,43.0,41,Yes,Yes
C4238,50.3,29,No,No
C1607,28.8,42,Yes,
C3703,94.0,22,No,Yes
C4229,34.5,29,No,No
C3792,63.7,46,Yes,No
C2516,20.4,36,No,No
C2424,15.2,49,No,Yes
C3611,44.0,30,Yes,No
C3908,,46,No,No
C0729,35.8,35,No,No
C0938,54.2,35,No,
C3156,35.2,36,No,No
C3681,24.9,43,No,Yes
C0878,38.3,27,Yes,Yes
C0360,83.5,48,Yes,No
C0621,8.5,25,No,No
C2785,39.0,37,Yes,Yes
C1069,52.7,37,No,No
C1600,21.6,39,Yes,No
C1319,11.5,41,Yes,No
C1644,28.5,42,No,Yes
C2697,27.8,39,Yes,Yes
C4610,13.9,38,Yes,No
C3143,38.2,46,No,Yes
C3452,19.4,34,Yes,No
C3155,41.2,38,No,No
C2951,11.6,32,Yes,No
C4211,,44,Yes,Yes
C3921,15.9,43,Yes,Yes
C4752,,47,Yes,No
C3325,19.6,31,Yes,
C3805,23.9,43,No,Yes
C3857,8.4,39,No,
C0851,28.2,44,Yes,No
C4714,8.6,53,Yes,No
C2094,,38,Yes,No
C3653,60.6,49,Yes,No
C0313,34.3,28,Yes,No
C2303,32.1,40,No,No
C1212,29.2,37,No,Yes
C4852,32.7,46,No,Yes
C1445,,37,No,Yes
C4973,61.8,32,Yes,
C0762,73.1,37,Yes,No
C4900,59.4,48,No,Yes
C0848,76.2,36,Yes,Yes
C2000,66.4,38,No,Yes
C0394,,38,No,No
C2326,42.5,37,Yes,No
C2698,19.0,46,Yes,Yes
C0957,32.4,47,No,Yes
C5212,,42,Yes,Yes
C0480,29.4,44,Yes,Yes
C3538,51.7,38,No,No
C2032,49.6,39,No,No
C0845,31.1,51,No,No
C3078,30.4,28,Yes,No
C4980,43.1,41,No,No
C5121,20.9,50,Yes,No
C2331,6.6,39,No,Yes
C4131,51.9,32,No,Yes
C2472,41.9,42,No,No
C2681,68.3,45,Yes,Yes
C1471,692.6,40,Yes,No
C2419,4.2,49,No,Yes
C2773,16.3,39,Yes,No
C3884,32.1,48,Yes,No
C1839,29.9,50,Yes,No
C1753,54.2,39,No,No
C2338,11.7,47,Yes,No
C0958,21.9,39,Yes,No
C1173,64.8,45,No,No
C4531,66.5,30,Yes,Yes
C3625,22.2,43,No,No
C1572,12.2,22,No,Yes
C0679,44.2,37,Yes,No
C5352,19.7,50,No,No
C1268,40.2,35,No,Yes
C2557,69.3,42,No,No
C4739,14.5,43,Yes,No
C2486,,34,No,No
C1877,29.4,49,Yes,Yes
C1710,28.9,31,No,No
C4779,8.2,38,No,Yes
C0986,22.1,40,Yes,No
C0751,12.3,44,Yes,No
C4853,26.5,38,Yes,No
C1338,29.5,56,Yes,Yes
C4453,45.7,33,No,No
C5301,6.8,44,No,No
C4681,21.6,44,No,No
C3868,10.9,36,No,No
C1760,61.5,36,No,No
C1106,34.5,36,No,Yes
C4909,7.6,39,No,Yes
C4630,42.8,34,Yes,
C4604,14.0,37,Yes,No
C3033,125.4,38,No,No
C3841,36.2,48,No,
C2398,41.5,49,No,No
C2942,32.5,46,No,No
C0361,27.6,27,Yes,No
C1077,6.7,41,No,No
C1424,58.9,38,Yes,No
C4921,16.3,41,Yes,No
C0540,52.2,29,No,
C2364,,31,Yes,Yes
C3201,15.7,46,Yes,
C2806,79.7,39,No,No
C3113,427.2,39,No,Yes
C0532,32.7,41,No,No
C1702,,29,No,No
C0550,89.5,38,Yes,No
C5203,31.1,34,Yes,
C5110,48.5,42,No,Yes
C4943,,49,Yes,Yes
C0241,15.2,46,Yes,No
C3254,53.9,43,No,Yes
C4481,15.9,43,No,No
C0046,17.4,50,No,Yes
C1930,,39,No,No
C2930,2.8,40,Yes,Yes
C3543,54.7,41,No,No
C5127,1.5,38,Yes,Yes
C0731,51.7,36,No,No
C5141,67.7,43,Yes,No
C1933,43.8,29,No,No
C2996,23.1,38,No,No
C5355,34.9,43,Yes,No
C4784,548.7,35,Yes,No
C3983,90.9,39,Yes,No
C2619,13.3,44,No,Yes
C0459,19.1,34,Yes,No
C0893,19.4,36,No,No
C3309,774.9,49,No,No
C0630,7.6,49,Yes,No
C2436,116.9,38,Yes,
C2776,95.5,48,No,No
C4194,27.5,40,No,Yes
C1124,88.3,48,No,No
C2796,12.2,38,Yes,No
C2292,2.5,33,Yes,No
C2390,72.8,52,No,No
C1818,19.0,41,Yes,No
C1440,,42,Yes,
C1806,82.1,39,No,No
C1915,20.6,32,No,No
C5432,5.6,39,No,No
C4734,68.2,30,Yes,No
C3994,18.2,39,Yes,
C2655,59.2,46,No,No
C3061,41.3,30,No,
C0296,26.6,44,No,No
C5463,47.6,42,No,Yes
C3718,35.3,44,No,No
C4340,42.9,44,Yes,No
C3277,25.6,36,Yes,No
C3552,6.7,56,Yes,No
C4554,13.4,28,Yes,No
C0631,1.5,40,No,No
C5273,24.3,37,No,No
C5072,18.8,37,Yes,Yes
C2949,49.4,37,No,No
C3917,59.2,41,No,No
C1832,30.3,49,Yes,Yes
C2474,16.9,31,No,Yes
C1512,24.1,44,Yes,No
C1657,16.2,38,No,No
C4492,87.7,34,No,No
C2664,50.0,46,No,No
C1639,18.2,33,Yes,No
C1863,5.5,34,No,No
C0061,79.1,37,Yes,No
C0716,8.5,30,Yes,No
C0159,,47,No,Yes
C0914,27.0,44,Yes,Yes
C3710,41.6,35,Yes,No
C0622,23.1,37,No,No
C3075,10.1,46,No,
C1750,44.0,35,No,No
C3149,108.4,35,Yes,No
C2451,56.5,52,No,Yes
C4095,19.6,36,No,No
C0146,,50,Yes,No
C1972,62.1,40,Yes,No
C3370,,43,Yes,Yes
C2913,23.0,31,Yes,No
C3270,12.4,47,Yes,No
C3415,37.3,40,Yes,Yes
C4713,98.2,42,Yes,Yes
C2470,20.4,38,No,No
C3663,45.9,39,No,Yes
C5234,53.1,38,No,No
C4181,17.4,43,No,No
C0645,,50,No,No
C0406,10.8,52,No,No
C0786,23.8,34,Yes,Yes
C4830,33.0,36,Yes,No
C4794,42.5,34,Yes,Yes
C1775,36.7,40,Yes,Yes
C3324,16.6,33,Yes,No
C3948,39.9,39,Yes,No
C3826,19.9,41,Yes,
C0308,15.7,44,No,No
C0872,34.4,42,Yes,No
C3606,,45,Yes,
C1063,23.1,38,Yes,No
C3540,2.3,40,No,Yes
C1587,35.6,44,Yes,Yes
C2654,37.4,28,No,No
C5021,30.5,43,No,
C1085,11.6,39,No,No
C0755,,39,No,Yes
C0684,39.1,52,No,No
C1329,60.7,41,No,Yes
C3031,67.6,42,No,No
C1010,68.5,37,No,No
C2096,23.5,40,Yes,Yes
C1738,40.7,46,Yes,Yes
C1155,88.4,41,No,Yes
C1558,,33,No,Yes
C3256,43.3,37,Yes,No
C0722,,41,Yes,
C4063,10.9,35,Yes,No
C2985,1.2,29,No,No
C0971,25.8,31,No,No
C3594,15.1,40,Yes,Yes
C1767,,45,No,No
C0407,54.6,43,Yes,No
C2821,7.0,42,Yes,Yes
C0221,156.8,37,Yes,Yes
C4970,50.8,30,No,Yes
C2756,48.1,43,Yes,No
C4163,50.8,42,No,No
C1632,,41,Yes,No
C2554,9.5,42,Yes,No
C4329,43.6,39,No,No
C3878,,41,No,Yes
C5118,18.0,51,Yes,No
C4645,,28,No,Yes
C4549,18.5,41,Yes,No
C3246,49.6,37,Yes,No
C1236,125.8,38,No,No
C3722,41.8,35,Yes,No
C4036,,50,Yes,No
C1791,0.8,42,No,No
C4325,59.2,37,Yes,No
C1805,,37,No,Yes
C4199,31.1,34,No,Yes
C1941,10.4,49,No,No
C3513,114.8,40,Yes,No
C3342,61.2,35,Yes,Yes
C0874,18.9,34,No,Yes
C2868,38.9,36,No,No
C3889,56.6,45,Yes,No
C1578,50.2,31,No,No
C2656,56.7,47,No,No
C3039,42.3,33,No,
C3682,59.4,43,No,No
C4323,48.6,36,No,Yes
C3216,30.5,52,No,No
C2689,55.5,44,No,Yes
C4339,24.0,40,Yes,No
C1326,113.4,39,No,Yes
C1222,12.9,42,No,No
C2737,19.0,46,Yes,No
C4871,9.3,33,No,Yes
C0906,5.7,34,No,
C4189,19.2,35,Yes,No
C2967,71.9,34,Yes,No
C4552,30.9,48,Yes,No
C0365,94.8,40,No,
C1035,125.1,59,No,Yes
C1962,18.0,34,Yes,No
C1328,38.8,40,Yes,No
C3980,26.0,39,No,Yes
C5321,24.2,44,No,No
C1691,59.9,54,No,Yes
C1540,10.5,39,Yes,No
C4525,77.3,42,Yes,Yes
C2230,,45,No,Yes
C2904,58.0,28,Yes,No
C4808,31.6,42,Yes,Yes
C4401,37.1,42,No,No
C5452,69.8,46,No,Yes
C2308,119.7,43,Yes,Yes
C1873,16.9,33,No,No
C5218,26.3,36,Yes,Yes
