customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn
C0563,Male,0,Yes,Yes,6,South,23.0,No
C0564,Male,1,Yes,No,31,East,70.0,No
C0565,Female,0,No,,54,West,81.0,No
C0566,Female,0,Yes,Yes,40,West,21.0,No
C0567,Female,1,Yes,Yes,17,North,18.0,Yes
C0568,Female,0,Yes,No,5,East,87.0,No
C0569,Male,1,No,No,2,East,48.0,No
C0570,Male,0,No,Yes,58,East,82.0,Yes
C0571,Female,0,No,No,12,South,86.0,No
C0572,Male,0,No,No,5,North,36.0,Yes
C0573,Male,0,Yes,No,60,East,86.0,No
C0574,Female,0,No,Yes,41,South,86.0,No
C0575,Male,0,No,,20,East,66.0,No
C0576,Female,0,Yes,No,72,West,48.0,No
C0577,Male,0,Yes,Yes,1,West,,No
C0578,Female,0,Yes,,56,South,88.0,No
C0579,Female,0,No,No,70,South,72.0,No
C0580,Female,1,Yes,No,56,East,,No
C0581,Female,0,No,Yes,54,East,50.0,No
C0582,Male,1,Yes,No,11,West,23.0,Yes
C0583,Female,1,Yes,No,3,East,30.0,No
C0584,Female,0,Yes,No,28,South,37.0,No
C0585,Female,0,Yes,,5,East,54.0,Yes
C0586,Male,0,Yes,No,16,East,62.0,No
C0587,Female,0,Yes,No,31,East,90.0,No
C0588,Male,0,Yes,Yes,28,East,76.0,No
C0589,Female,0,Yes,Yes,7,North,69.0,No
C0590,Male,0,Yes,No,9,North,35.0,No
C0591,Male,0,No,Yes,39,South,42.0,No
C0592,Female,0,No,No,43,South,18.0,No
C0593,Male,0,No,,27,North,58.0,No
C0594,Female,0,Yes,Yes,33,West,35.0,No
C0595,Female,0,Yes,,56,South,18.0,Yes
C0596,Female,0,,,2,West,56.0,Yes
C0597,Male,0,No,No,14,North,48.0,No
C0598,Male,0,No,Yes,13,North,88.0,No
C0599,Female,0,Yes,Yes,24,South,55.0,No
C0600,Female,0,No,No,69,North,25.0,No
C0601,Male,0,No,No,34,West,51.0,No
C0602,Female,0,Yes,No,19,North,90.0,Yes
C0603,Female,0,Yes,Yes,30,South,44.0,No
C0604,Female,0,No,No,49,West,58.0,No
C0605,Male,0,No,No,43,South,24.0,No
C0606,Male,0,Yes,No,16,North,49.0,No
C0607,Male,0,Yes,No,52,South,90.0,No
C0608,Female,1,No,No,49,South,33.0,No
C0609,Female,0,Yes,No,11,North,19.0,Yes
C0610,Female,0,No,No,47,South,60.0,No
C0611,Male,0,No,No,35,West,48.0,No
C0612,Female,0,Yes,Yes,71,West,64.0,No
C0613,Female,0,Yes,Yes,29,North,50.0,No
C0614,Female,0,No,No,54,North,34.0,No
C0615,Female,0,Yes,Yes,23,South,71.0,Yes
C0616,Male,0,Yes,Yes,24,East,71.0,No
C0617,Male,0,No,No,10,South,68.0,No
C0618,Female,1,Yes,No,61,West,69.0,No
C0619,Male,1,Yes,,8,East,24.0,No
C0620,Male,0,Yes,No,48,North,71.0,No
C0621,Female,0,No,No,29,East,28.0,No
C0622,Female,0,Yes,No,26,North,79.0,No
C0623,Male,0,No,No,37,South,47.0,No
C0624,Female,0,No,Yes,52,North,74.0,No
C0625,Male,0,Yes,Yes,38,North,63.0,No
C0626,Female,0,Yes,No,6,East,87.0,Yes
C0627,Male,1,Yes,Yes,8,East,83.0,Yes
C0628,Female,0,No,Yes,17,North,72.0,Yes
C0629,Male,0,No,Yes,62,West,75.0,No
C0630,Male,0,No,No,34,South,27.0,No
C0631,Male,0,Yes,No,19,North,21.0,No
C0632,Female,0,No,,70,North,90.0,No
C0633,Male,0,Yes,Yes,37,East,79.0,No
C0634,Male,0,No,,38,West,60.0,No
C0635,Female,1,No,Yes,15,East,59.0,No
C0636,Female,0,Yes,No,40,West,41.0,No
C0637,Male,0,Yes,No,9,South,22.0,Yes
C0638,Male,0,No,No,53,South,85.0,Yes
C0639,Female,1,No,No,70,East,62.0,No
C0640,Female,0,Yes,,66,East,76.0,No
C0641,Female,0,Yes,No,52,South,82.0,No
C0642,Female,1,No,,1,West,80.0,No
C0643,Female,0,Yes,,30,North,84.0,No
C0644,Male,1,Yes,,1,South,66.0,No
C0645,Female,0,Yes,No,39,East,49.0,No
C0646,Male,0,Yes,No,16,East,67.0,No
C0647,Male,0,No,No,17,South,75.0,No
C0648,Male,0,No,Yes,22,South,69.0,No
C0649,Female,0,No,,31,South,40.0,No
C0650,Male,0,Yes,No,40,East,47.0,No
C0651,Male,0,No,No,27,West,87.0,No
C0652,Female,0,No,Yes,36,East,88.0,No
C0653,Male,1,Yes,No,4,South,47.0,No
C0654,Male,1,No,No,69,West,54.0,No
C0655,Female,0,Yes,No,25,West,65.0,No
C0656,Male,1,No,No,30,South,49.0,Yes
C0657,Male,0,Yes,No,47,North,87.0,No
C0658,Male,0,No,No,12,South,52.0,No
C0659,Female,0,Yes,Yes,27,South,85.0,No
C0660,Female,0,Yes,No,45,West,49.0,No
C0661,Female,0,Yes,Yes,63,West,76.0,No
C0662,Male,0,No,No,55,West,52.0,No
C0663,Male,0,No,No,30,South,33.0,No
C0664,Female,0,No,No,14,East,69.0,No
C0665,Male,0,No,No,56,South,83.0,No
C0666,Male,0,No,No,19,North,23.0,Yes
C0667,Female,0,Yes,No,26,East,31.0,No
C0668,Female,1,Yes,No,71,North,46.0,Yes
C0669,Male,1,No,No,38,East,43.0,No
C0670,Male,1,No,No,69,East,35.0,Yes
C0671,Male,1,No,Yes,36,West,21.0,No
C0672,Female,0,Yes,No,18,North,74.0,No
C0673,Female,0,Yes,No,57,West,70.0,No
C0674,Female,0,No,Yes,23,West,42.0,No
C0675,Female,0,,No,14,West,64.0,No
C0676,Male,0,Yes,No,69,West,69.0,No
C0677,Female,0,No,No,22,East,51.0,No
C0678,Female,0,No,No,28,South,,No
C0679,Female,1,Yes,No,43,East,53.0,No
C0680,Female,1,No,,18,East,45.0,No
C0681,Female,1,No,No,36,East,82.0,No
C0682,Male,0,No,No,7,West,89.0,No
C0683,Male,0,No,No,23,South,70.0,No
C0684,Female,0,No,No,34,North,59.0,Yes
C0685,Male,0,Yes,No,21,East,36.0,No
C0686,Female,0,Yes,Yes,70,South,61.0,No
C0687,Female,0,Yes,Yes,47,South,47.0,No
C0688,Male,1,Yes,No,53,North,,No
C0689,Male,0,Yes,Yes,41,South,44.0,No
C0690,Female,0,Yes,No,32,West,90.0,No
C0691,Female,0,Yes,No,14,East,51.0,No
C0692,Female,0,Yes,Yes,17,North,41.0,No
C0693,Male,0,No,Yes,25,South,73.0,No
C0694,Female,1,Yes,No,64,South,24.0,No
C0695,Female,0,No,,48,South,85.0,No
C0696,Female,0,No,No,35,South,68.0,No
C0697,Male,0,Yes,No,37,West,25.0,No
C0698,Female,0,No,Yes,55,North,73.0,No
C0699,Female,0,No,,17,East,75.0,Yes
C0700,Male,0,Yes,No,28,West,86.0,No
C0701,Female,0,Yes,No,1,West,25.0,No
C0702,Female,0,Yes,No,53,North,83.0,No
C0703,Male,0,Yes,No,55,East,41.0,No
C0704,Female,0,Yes,,61,North,59.0,No
C0705,Male,1,No,Yes,13,South,71.0,No
C0706,Male,0,No,Yes,47,North,33.0,No
C0707,Female,0,,No,64,West,21.0,No
C0708,Female,0,Yes,Yes,32,North,76.0,No
C0709,Female,0,Yes,Yes,28,East,63.0,No
C0710,Female,0,Yes,No,53,East,30.0,No
C0711,Male,0,Yes,No,31,West,54.0,Yes
C0712,Female,0,,No,8,East,71.0,Yes
C0713,Male,1,,Yes,72,South,66.0,No
C0714,Female,0,Yes,No,25,North,75.0,No
C0715,Female,1,No,No,33,North,,No
C0716,Female,0,Yes,Yes,68,West,35.0,No
C0717,Male,1,No,Yes,7,East,77.0,Yes
C0718,Female,1,No,No,66,East,34.0,No
C0719,Female,0,No,No,46,North,28.0,No
C0720,Female,1,Yes,No,5,West,32.0,No
C0721,Female,0,No,Yes,17,East,89.0,Yes
C0722,Male,1,No,No,52,West,34.0,No
C0723,Female,0,No,No,12,East,22.0,No
C0724,Male,0,No,No,62,South,78.0,No
C0725,Male,0,No,No,35,South,21.0,No
C0726,Male,1,Yes,Yes,62,North,73.0,No
C0727,Male,0,No,No,21,East,65.0,No
C0728,Male,0,No,Yes,66,East,65.0,No
C0729,Male,0,Yes,Yes,53,North,52.0,No
C0730,Female,0,Yes,No,21,North,50.0,No
C0731,Male,0,Yes,No,15,North,,No
C0732,Male,0,No,,23,West,22.0,No
C0733,Male,0,Yes,No,31,North,81.0,No
C0734,Female,0,Yes,Yes,54,South,86.0,No
C0735,Female,0,Yes,,55,South,38.0,No
C0736,Male,1,No,No,26,South,49.0,No
C0737,Female,0,Yes,Yes,53,East,35.0,No
C0738,Male,0,No,Yes,66,West,75.0,No
C0739,Male,0,Yes,No,39,North,41.0,No
C0740,Female,0,No,Yes,7,East,22.0,No
C0741,Male,0,No,Yes,39,South,70.0,No
C0742,Female,0,Yes,No,32,West,90.0,No
C0743,Female,0,Yes,No,26,South,72.0,No
C0744,Male,1,No,No,29,North,22.0,Yes
C0745,Male,0,Yes,Yes,25,East,86.0,No
C0746,Female,1,Yes,No,56,North,58.0,No
C0747,Male,1,No,No,31,North,24.0,Yes
C0748,Male,0,No,Yes,66,East,18.0,No
C0749,Male,1,No,No,2,East,69.0,Yes
C0750,Female,0,Yes,Yes,47,South,43.0,No
C0751,Female,0,Yes,No,29,East,80.0,No
C0752,Male,0,Yes,No,49,East,29.0,No
C0753,Female,0,No,No,32,East,87.0,No
C0754,Female,0,No,Yes,30,East,36.0,No
C0755,Female,0,No,Yes,15,East,21.0,Yes
C0756,Female,0,Yes,No,62,North,22.0,No
C0757,Female,0,,No,17,South,71.0,No
C0758,Male,1,Yes,Yes,22,South,87.0,No
C0759,Male,0,Yes,Yes,30,South,74.0,No
C0760,Male,0,No,Yes,16,West,69.0,No
C0761,Female,0,Yes,No,52,South,35.0,No
C0762,Female,0,No,Yes,8,North,81.0,Yes
C0763,Male,0,No,,64,South,27.0,No
C0764,Female,1,No,Yes,39,North,40.0,Yes
C0765,Male,0,No,No,31,East,85.0,No
C0766,Male,0,No,Yes,12,South,69.0,No
C0767,Male,0,No,No,33,East,64.0,No
C0768,Female,1,Yes,Yes,58,South,87.0,No
C0769,Female,0,Yes,Yes,12,West,43.0,No
C0770,Male,0,No,No,25,West,87.0,No
C0771,Male,0,No,No,38,East,60.0,No
C0772,Male,0,No,No,48,West,86.0,No
C0773,Male,0,Yes,No,55,East,80.0,No
C0774,Female,0,Yes,No,3,West,83.0,No
C0775,Female,1,Yes,Yes,69,West,80.0,Yes
C0776,Male,0,No,No,35,West,30.0,No
C0777,Male,0,No,No,51,East,68.0,No
C0778,Female,0,,Yes,27,West,,No
C0779,Female,0,Yes,No,37,East,64.0,No
C0780,Male,0,Yes,No,16,South,53.0,No
C0781,Male,0,No,No,25,South,53.0,No
C0782,Male,1,No,Yes,33,West,67.0,No
C0783,Female,0,Yes,Yes,62,North,73.0,Yes
C0784,Female,0,No,No,17,East,36.0,No
C0785,Female,0,Yes,No,43,South,,No
C0786,Male,0,No,Yes,30,South,39.0,No
C0787,Male,0,No,No,41,West,48.0,Yes
C0788,Female,0,No,,4,West,79.0,Yes
C0789,Female,0,No,No,66,East,61.0,No
C0790,Male,1,Yes,No,60,South,85.0,No
C0791,Female,0,No,No,9,South,84.0,No
C0792,Female,0,No,Yes,31,South,66.0,Yes
C0793,Male,0,No,No,69,South,76.0,No
C0794,Female,1,No,No,24,North,21.0,Yes
C0795,Male,0,Yes,Yes,24,East,56.0,No
C0796,Male,0,No,No,45,South,24.0,Yes
C0797,Male,0,No,,37,East,88.0,No
C0798,Male,0,Yes,No,58,South,66.0,No
C0799,Male,0,No,,23,South,32.0,Yes
C0800,Male,0,Yes,No,35,North,24.0,No
C0801,Male,0,Yes,No,63,West,64.0,No
C0802,Female,0,Yes,Yes,6,East,85.0,No
C0803,Male,1,No,No,6,North,62.0,No
C0804,Male,0,No,No,30,East,36.0,No
C0805,Female,0,No,Yes,1,West,64.0,Yes
C0806,Female,0,No,,63,West,70.0,No
C0807,Female,1,Yes,,8,East,44.0,No
C0808,Male,0,,No,28,North,22.0,Yes
C0809,Female,1,Yes,Yes,33,East,77.0,Yes
C0810,Male,0,No,No,53,West,79.0,No
C0811,Male,0,No,Yes,38,East,76.0,No
C0812,Male,1,Yes,No,52,West,78.0,No
C0813,Male,0,No,No,11,South,73.0,No
C0814,Female,0,No,,2,North,64.0,Yes
C0815,Female,1,Yes,,53,West,65.0,Yes
C0816,Male,0,No,Yes,68,East,27.0,No
C0817,Male,0,No,No,7,North,49.0,Yes
C0818,Male,0,No,,67,South,82.0,Yes
C0819,Female,0,Yes,No,9,West,41.0,No
C0820,Male,0,No,No,63,North,46.0,No
C0821,Male,0,,,11,North,24.0,Yes
C0822,Female,0,,Yes,37,South,34.0,No
C0823,Female,0,No,Yes,14,West,42.0,No
C0824,Male,0,Yes,No,19,West,53.0,No
C0825,Female,1,No,Yes,8,East,78.0,Yes
C0826,Female,0,No,Yes,7,East,88.0,No
C0827,Male,1,No,No,59,South,52.0,No
C0828,Female,0,,Yes,63,North,67.0,No
C0829,Male,0,Yes,No,7,West,73.0,No
C0830,Female,0,Yes,No,55,North,82.0,No
C0831,Male,0,,No,3,South,58.0,No
C0832,Male,0,Yes,No,67,East,42.0,No
C0833,Male,0,,No,18,North,51.0,No
C0834,Female,0,Yes,Yes,45,East,25.0,No
C0835,Male,1,No,Yes,36,East,73.0,No
C0836,Female,0,Yes,,16,East,47.0,Yes
C0837,Male,0,No,Yes,29,North,85.0,Yes
C0838,Male,0,No,No,59,South,38.0,No
C0839,Female,0,No,No,18,East,27.0,No
C0840,Male,0,No,No,49,West,50.0,No
C0841,Male,0,Yes,,46,North,21.0,No
C0842,Female,1,Yes,No,29,West,40.0,Yes
C0843,Male,0,Yes,Yes,70,East,86.0,No
C0844,Male,0,,No,50,West,70.0,No
C0845,Male,0,No,,55,North,22.0,Yes
C0846,Male,0,No,Yes,27,South,35.0,No
C0847,Female,0,No,No,7,North,34.0,No
C0848,Female,0,Yes,No,41,South,75.0,No
C0849,Male,0,No,Yes,11,West,84.0,No
C0850,Female,0,No,Yes,5,North,,No
C0851,Male,0,Yes,No,66,East,73.0,No
C0852,Female,0,,No,56,North,57.0,Yes
C0853,Male,0,No,,12,East,19.0,No
C0854,Male,0,No,No,42,North,38.0,No
C0855,Male,0,Yes,Yes,10,North,69.0,No
C0856,Male,1,Yes,No,28,South,41.0,No
C0857,Male,1,,No,7,West,70.0,No
C0858,Male,0,No,No,14,North,55.0,Yes
C0859,Female,0,Yes,No,69,North,37.0,No
C0860,Male,0,No,No,61,North,67.0,No
C0861,Female,0,No,No,51,West,56.0,No
C0862,Male,1,No,No,42,East,77.0,Yes
C0863,Female,0,No,No,8,East,56.0,No
C0864,Female,1,No,No,50,East,88.0,No
C0865,Female,1,Yes,Yes,1,North,50.0,No
C0866,Male,0,No,No,69,East,46.0,No
C0867,Male,0,Yes,No,11,North,27.0,No
C0868,Female,0,No,No,48,South,84.0,No
C0869,Male,1,Yes,No,10,East,,No
C0870,Female,0,No,Yes,15,East,,Yes
C0871,Male,1,Yes,No,47,North,44.0,No
C0872,Female,0,No,Yes,25,North,87.0,No
C0873,Female,0,Yes,No,6,West,44.0,No
C0874,Male,1,No,No,11,East,26.0,No
C0875,Female,0,No,Yes,17,North,23.0,Yes
C0876,Male,0,No,No,15,North,23.0,Yes
C0877,Female,0,No,No,16,West,43.0,No
C0878,Female,0,Yes,Yes,56,West,60.0,No
C0879,Male,0,No,No,66,West,36.0,No
C0880,Male,0,No,No,36,South,,Yes
C0881,Male,1,No,No,38,South,40.0,No
C0882,Female,1,No,Yes,3,North,46.0,No
C0883,Male,0,No,No,18,East,55.0,No
C0884,Female,0,Yes,No,54,North,76.0,No
C0885,Female,0,No,No,17,North,,Yes
C0886,Male,0,No,No,13,North,37.0,No
C0887,Male,1,No,No,63,East,38.0,No
C0888,Female,0,No,No,14,South,45.0,No
C0889,Female,0,Yes,No,59,East,67.0,No
C0890,Male,0,Yes,No,36,West,50.0,Yes
C0891,Male,0,Yes,Yes,18,East,57.0,No
C0892,Male,0,Yes,No,5,South,71.0,No
C0893,Male,0,No,No,14,West,27.0,No
C0894,Male,0,No,No,25,South,51.0,No
C0895,Female,0,Yes,No,44,North,90.0,No
C0896,Female,0,Yes,No,39,West,,No
C0897,Female,0,No,Yes,12,North,24.0,No
C0898,Female,0,No,,61,East,33.0,No
C0899,Male,0,No,Yes,62,South,68.0,Yes
C0900,Male,0,No,No,53,East,78.0,No
C0901,Male,0,No,Yes,53,East,48.0,Yes
C0902,Female,0,Yes,No,28,North,49.0,No
C0903,Female,0,Yes,No,35,East,62.0,Yes
C0904,Male,1,Yes,No,65,West,,No
C0905,Male,1,Yes,No,3,South,39.0,Yes
C0906,Female,0,No,No,43,South,32.0,No
C0907,Female,1,No,Yes,50,South,25.0,No
C0908,Male,0,Yes,No,71,West,85.0,No
C0909,Male,0,No,Yes,9,East,25.0,No
C0910,Female,0,Yes,Yes,36,West,33.0,No
C0911,Male,0,No,Yes,23,North,65.0,No
C0912,Male,0,No,Yes,50,North,51.0,No
C0913,Male,0,Yes,Yes,55,North,74.0,No
C0914,Female,0,Yes,Yes,12,North,22.0,No
C0915,Female,0,No,Yes,32,East,61.0,No
C0916,Female,0,No,No,24,West,88.0,No
C0917,Female,1,Yes,No,67,South,54.0,No
C0918,Female,0,No,No,27,West,45.0,No
C0919,Female,0,No,Yes,61,North,85.0,No
C0920,Female,0,Yes,No,19,West,,No
C0921,Male,0,Yes,No,51,North,63.0,No
C0922,Male,0,Yes,Yes,64,West,90.0,No
C0923,Male,0,No,No,2,North,43.0,No
C0924,Male,0,No,No,36,West,70.0,No
C0925,Male,0,No,No,11,North,80.0,No
C0926,Male,0,No,No,68,South,,No
C0927,Male,0,No,No,68,South,55.0,No
C0928,Female,0,No,No,64,South,32.0,No
C0929,Female,0,No,Yes,1,East,,No
C0930,Male,0,Yes,Yes,26,West,39.0,No
C0931,Male,0,No,No,11,East,87.0,Yes
C0932,Female,1,No,Yes,2,East,73.0,Yes
C0933,Male,1,No,Yes,40,North,54.0,No
C0934,Male,1,Yes,Yes,4,East,74.0,Yes
C0935,Female,0,No,No,37,South,77.0,No
C0936,Male,0,No,Yes,61,West,29.0,No
C0937,Female,0,Yes,Yes,5,South,24.0,No
C0938,Male,0,No,No,15,East,83.0,No
C0939,Female,0,Yes,No,67,North,58.0,No
C0940,Female,0,No,,26,South,41.0,No
C0941,Female,1,No,No,6,South,42.0,No
C0942,Male,0,No,No,44,South,79.0,No
C0943,Female,1,Yes,No,58,South,61.0,No
C0944,Male,0,Yes,Yes,46,North,19.0,No
C0945,Male,0,No,No,42,West,59.0,No
C0946,Male,0,Yes,No,48,North,50.0,No
C0947,Male,0,No,Yes,27,West,,No
C0948,Female,0,Yes,No,20,North,80.0,No
C0949,Female,0,No,Yes,70,North,39.0,No
C0950,Male,0,No,No,35,East,18.0,No
C0951,Male,0,Yes,Yes,48,East,87.0,No
C0952,Female,1,No,No,67,South,71.0,No
C0953,Male,1,No,Yes,68,East,31.0,Yes
C0954,Female,1,No,,52,South,70.0,Yes
C0955,Male,0,Yes,No,68,East,23.0,No
C0956,Male,0,No,Yes,4,East,81.0,Yes
C0957,Female,0,Yes,No,39,South,50.0,No
C0958,Male,0,Yes,Yes,21,West,89.0,No
C0959,Female,0,Yes,,66,East,61.0,No
C0960,Male,0,No,No,16,South,51.0,No
C0961,Male,0,Yes,Yes,7,West,51.0,No
C0962,Male,0,No,No,9,West,41.0,No
C0963,Female,0,Yes,Yes,17,East,19.0,Yes
C0964,Male,0,Yes,Yes,12,North,25.0,No
C0965,Male,0,No,No,57,West,42.0,Yes
C0966,Male,0,Yes,No,45,North,49.0,Yes
C0967,Male,0,No,Yes,11,North,73.0,No
C0968,Female,0,Yes,No,13,South,24.0,No
C0969,Female,0,Yes,Yes,31,East,65.0,No
C0970,Male,0,Yes,No,26,West,71.0,No
C0971,Female,0,Yes,Yes,63,East,80.0,Yes
C0972,Male,0,Yes,Yes,31,West,90.0,No
C0973,Male,0,No,No,22,North,19.0,Yes
C0974,Male,0,No,Yes,6,North,52.0,Yes
C0975,Female,1,No,Yes,20,East,39.0,Yes
C0976,Female,0,No,No,10,West,81.0,No
C0977,Female,0,No,No,35,East,76.0,No
C0978,Female,0,No,No,26,North,66.0,No
C0979,Female,0,Yes,No,71,North,69.0,No
C0980,Female,0,Yes,No,37,North,38.0,No
C0981,Female,0,Yes,No,8,South,29.0,No
C0982,Female,0,Yes,,5,North,28.0,No
C0983,Female,0,Yes,Yes,44,West,71.0,No
C0984,Male,0,No,No,67,East,87.0,No
C0985,Female,0,Yes,Yes,72,East,31.0,No
C0986,Female,1,No,Yes,49,North,50.0,No
C0987,Female,0,Yes,No,36,North,43.0,No
C0988,Female,1,Yes,No,26,East,,No
C0989,Female,0,No,Yes,45,West,65.0,No
C0990,Female,1,No,Yes,61,East,82.0,No
C0991,Female,1,Yes,No,44,West,63.0,No
C0992,Female,0,No,No,4,West,72.0,Yes
C0993,Female,0,,No,58,North,85.0,No
C0994,Female,0,No,Yes,26,North,29.0,No
C0995,Female,0,Yes,No,29,East,71.0,Yes
C0996,Male,0,No,Yes,9,South,81.0,No
C0997,Male,0,No,,36,South,64.0,No
C0998,Female,0,Yes,No,4,South,54.0,Yes
C0999,Female,0,No,Yes,59,South,58.0,Yes
C1000,Male,1,Yes,,37,West,44.0,No
C1001,Female,0,No,,13,North,59.0,No
C1002,Male,0,Yes,No,20,South,85.0,Yes
C1003,Male,0,No,Yes,17,East,,No
C1004,Male,1,No,No,51,East,,No
C1005,Male,0,Yes,Yes,55,East,74.0,No
C1006,Male,0,Yes,No,33,West,29.0,No
C1007,Female,0,No,Yes,21,West,62.0,Yes
C1008,Male,0,No,No,22,East,37.0,No
C1009,Female,0,Yes,,25,North,62.0,No
C1010,Female,1,Yes,No,67,South,40.0,No
C1011,Male,0,No,No,12,East,79.0,No
C1012,Male,0,No,Yes,15,West,51.0,Yes
C1013,Female,1,Yes,No,2,West,38.0,Yes
C1014,Male,0,No,Yes,4,East,68.0,Yes
C1015,Male,0,No,,45,East,26.0,Yes
C1016,Female,1,Yes,Yes,13,North,27.0,No
C1017,Female,0,Yes,No,55,North,69.0,No
C1018,Male,0,Yes,No,32,North,,No
C1019,Female,0,No,Yes,22,North,,Yes
C1020,Male,0,No,Yes,55,South,47.0,No
C1021,Male,0,No,No,17,South,81.0,No
C1022,Male,0,Yes,No,70,East,,No
C1023,Female,0,Yes,No,51,East,66.0,No
C1024,Female,1,No,Yes,8,East,62.0,Yes
C1025,Female,0,Yes,No,61,South,34.0,No
C1026,Female,1,No,No,10,South,45.0,Yes
C1027,Female,1,No,No,19,West,62.0,No
C1028,Male,0,Yes,No,14,North,34.0,No
C1029,Male,0,Yes,Yes,67,West,76.0,No
C1030,Male,0,Yes,Yes,55,South,31.0,No
C1031,Male,0,Yes,Yes,61,East,,No
C1032,Female,1,No,No,56,North,35.0,No
C1033,Male,0,,Yes,63,North,52.0,No
C1034,Female,0,Yes,No,11,South,65.0,No
C1035,Male,0,No,No,47,East,,Yes
C1036,Female,0,Yes,,6,South,35.0,Yes
C1037,Female,0,No,No,34,East,69.0,No
C1038,Male,0,Yes,No,65,South,47.0,No
C1039,Male,0,Yes,No,64,South,54.0,No
C1040,Male,0,Yes,Yes,66,West,57.0,Yes
C1041,Male,0,Yes,No,31,West,23.0,Yes
C1042,Female,0,No,No,62,East,52.0,No
C1043,Male,0,No,,54,North,43.0,No
C1044,Male,1,Yes,No,8,North,47.0,No
C1045,Female,0,Yes,No,42,West,41.0,No
C1046,Male,0,Yes,No,41,North,72.0,No
C1047,Male,0,Yes,No,59,West,26.0,No
C1048,Male,0,Yes,No,40,South,79.0,Yes
C1049,Male,1,No,No,22,West,35.0,Yes
C1050,Male,0,No,Yes,24,South,,No
C1051,Female,0,Yes,No,38,South,36.0,Yes
C1052,Male,0,No,No,2,East,86.0,No
C1053,Male,0,No,No,41,West,50.0,No
C1054,Male,0,Yes,No,19,West,55.0,Yes
C1055,Male,0,No,Yes,2,East,30.0,No
C1056,Male,0,No,No,62,West,66.0,No
C1057,Female,0,Yes,No,16,East,90.0,No
C1058,Male,0,No,Yes,22,West,70.0,No
C1059,Female,1,Yes,No,14,West,18.0,Yes
C1060,Female,0,Yes,Yes,56,South,29.0,No
C1061,Male,0,No,Yes,65,East,41.0,No
C1062,Male,0,Yes,No,45,East,,No
C1063,Male,1,Yes,No,54,East,85.0,No
C1064,Male,0,,Yes,66,West,24.0,No
C1065,Female,1,No,No,46,South,86.0,Yes
C1066,Male,0,No,No,33,North,,No
C1067,Male,0,No,Yes,50,South,49.0,No
C1068,Male,0,No,Yes,22,North,66.0,No
C1069,Male,0,Yes,No,40,South,48.0,Yes
C1070,Male,0,Yes,No,39,West,,No
C1071,Male,0,No,Yes,41,East,64.0,No
C1072,Female,0,No,Yes,68,West,32.0,Yes
C1073,Female,0,Yes,No,7,North,68.0,No
C1074,Male,0,Yes,Yes,71,West,38.0,No
C1075,Male,0,No,No,4,East,58.0,No
C1076,Male,0,No,No,59,North,20.0,No
C1077,Female,0,No,Yes,26,East,18.0,No
C1078,Male,0,Yes,No,31,West,38.0,Yes
C1079,Female,0,No,No,69,North,38.0,Yes
C1080,Male,1,No,No,52,East,66.0,Yes
C1081,Male,0,No,No,72,West,82.0,No
C1082,Male,0,No,No,21,North,58.0,No
C1083,Male,0,No,No,16,East,84.0,No
C1084,Female,1,No,,51,South,59.0,No
C1085,Female,0,No,No,16,South,86.0,No
C1086,Male,0,No,No,18,East,74.0,Yes
C1087,Male,1,No,,47,North,60.0,Yes
C1088,Female,0,Yes,Yes,56,West,29.0,No
C1089,Female,0,No,Yes,28,North,81.0,No
C1090,Female,0,No,No,56,South,68.0,No
C1091,Female,0,No,,37,East,90.0,Yes
C1092,Male,0,Yes,No,16,South,77.0,Yes
C1093,Female,1,No,Yes,65,South,88.0,Yes
C1094,Male,0,Yes,No,60,West,45.0,No
C1095,Female,1,No,Yes,61,West,88.0,Yes
C1096,Female,0,No,No,11,West,31.0,No
C1097,Female,0,Yes,No,66,East,49.0,No
C1098,Female,0,No,No,32,West,25.0,No
C1099,Female,0,Yes,No,19,West,44.0,Yes
C1100,Male,0,Yes,No,56,South,67.0,No
C1101,Male,0,No,No,5,South,76.0,Yes
C1102,Female,0,Yes,No,3,North,74.0,No
C1103,Female,0,Yes,Yes,28,South,20.0,Yes
C1104,Male,0,Yes,No,72,West,44.0,Yes
C1105,Female,0,Yes,No,29,East,51.0,No
C1106,Female,0,No,No,59,East,43.0,No
C1107,Male,0,No,No,25,North,57.0,No
C1108,Female,0,No,No,22,North,49.0,No
C1109,Female,1,Yes,No,71,South,58.0,Yes
C1110,Male,0,Yes,,23,West,19.0,Yes
C1111,Male,0,Yes,No,70,South,89.0,No
C1112,Male,0,No,No,40,West,24.0,No
C1113,Female,0,No,No,14,North,36.0,No
C1114,Male,0,No,No,29,East,50.0,No
C1115,Male,1,No,No,16,East,19.0,No
C1116,Male,1,No,No,10,West,84.0,Yes
C1117,Male,0,No,Yes,47,North,32.0,No
C1118,Male,0,No,No,4,North,,No
C1119,Male,0,Yes,No,12,North,76.0,No
C1120,Female,0,,No,42,West,56.0,Yes
C1121,Female,0,No,No,4,North,37.0,No
C1122,Male,0,No,No,6,North,18.0,No
C1123,Male,0,No,Yes,14,East,90.0,No
C1124,Male,0,Yes,No,35,East,,No
C1125,Female,0,Yes,No,47,West,68.0,No
C1126,Female,1,No,No,58,West,55.0,Yes
C1127,Female,0,No,,65,East,32.0,No
C1128,Female,0,Yes,No,19,West,58.0,Yes
